CustomerID,Recency,Frequency,Monetary,Cluster_KMeans,Cluster_GMM,Prob_max_GMM
15288,43,5,2306.52,1,2,0.9991736936856608
15289,29,3,939.78,1,3,0.999984903721941
15290,5,18,7943.22,1,1,0.9552944216423525
15291,26,15,4668.3,1,1,0.9674115081704464
15292,201,1,180.94,0,0,0.9999999944987761
15296,51,6,3672.86,1,5,0.9059885613262688
15297,10,3,641.94,1,3,0.999984318822724
15298,2,12,4799.9,1,1,0.9915516135810893
15299,67,7,4507.01,1,5,0.9112641926212325
15300,64,1,496.44,0,0,0.9999999486175546
15301,51,12,5070.35,1,1,0.9618560891377087
15303,290,1,574.02,0,0,0.9999998999558964
15304,61,8,694.4000000000001,1,5,0.8976331914982271
15306,64,3,1174.35,0,3,0.9999876997718271
15307,96,1,205.3,0,0,0.9999999935822932
15308,274,1,310.47,0,0,0.9999999808943072
15311,1,91,60767.9,1,6,0.999986665665843
15312,75,4,924.85,0,7,0.9999180204594219
15313,110,1,52.0,0,0,0.9999999993120154
15314,199,1,327.97,0,0,0.999999978857488
15315,64,2,570.5,0,4,0.9999993729567848
15316,327,1,165.0,0,0,0.999999995190441
15318,4,1,312.62,0,0,0.999999992073648
15319,284,1,204.5,0,0,0.9999999926122243
15320,44,1,267.13,0,0,0.9999999901109069
15321,71,3,2748.31,1,3,0.9999709859388173
15322,86,1,679.68,0,0,0.9999998602648441
15325,104,1,162.29,0,0,0.9999999960331594
15326,334,1,311.71,0,0,0.9999999804087272
15327,53,1,208.75,0,0,0.9999999940735744
15329,39,3,1049.7,0,3,0.9999860398013023
15330,32,2,714.96,0,4,0.9999992573988576
15332,366,4,1661.06,0,7,0.9999579776192844
15333,208,1,1028.56,0,0,0.9999993718295209
15334,157,3,351.67,0,3,0.9999974678450319
15335,54,1,173.97,0,0,0.9999999959895849
15339,66,2,574.07,0,4,0.9999993700565123
15341,81,1,2020.52,0,0,0.9999931717104297
15342,130,1,406.09,0,0,0.9999999656495794
15343,87,1,364.5,0,0,0.999999975880708
15344,1,3,563.94,1,3,0.9999873672006235
15345,46,1,393.54,0,0,0.9999999746656306
15346,333,1,252.42000000000002,0,0,0.9999999880890265
15347,366,1,201.60000000000002,0,0,0.9999999926897369
15348,72,1,158.04,0,0,0.9999999965094122
15349,158,2,473.81,0,4,0.9999995606098225
15350,373,1,115.65,0,0,0.9999999974604519
15351,12,7,1960.1100000000001,1,5,0.7628478052647472
15353,255,2,777.02,0,4,0.9999992096366231
15355,29,2,277.05,0,4,0.9999997865832834
15356,31,10,2766.5,1,1,0.9741532657633919
15358,5,22,8347.2,1,1,0.9116899071604206
15360,40,1,427.93,0,0,0.9999999696681985
15361,362,1,418.92,0,0,0.9999999581062093
15363,373,1,326.0,0,0,0.9999999779817712
15364,96,2,913.19,0,4,0.9999988860005323
15365,26,7,2314.32,1,5,0.8002488708382118
15366,75,2,602.51,0,4,0.9999993429180836
15367,57,4,1877.59,1,7,0.9999215783501563
15368,21,1,446.94000000000005,0,0,0.9999999720029216
15370,41,7,2386.05,1,5,0.8210031569153537
15372,137,1,2007.3999999999999,0,0,0.9999927556039697
15373,8,12,2415.91,1,1,0.9895081801782821
15374,129,1,168.0,0,0,0.9999999955770487
15376,40,3,1233.3600000000001,1,3,0.9999869869456188
15379,169,7,3703.29,1,5,0.9122588531632317
15380,9,5,1690.2600000000002,1,2,0.9990877375446994
15381,214,2,596.85,0,4,0.9999994444166458
15382,15,6,5955.71,1,5,0.9400182409257258
15384,170,2,642.41,0,4,0.9999993569034359
15385,40,1,316.88,0,0,0.9999999856310873
15386,186,1,394.14,0,0,0.9999999665199245
15388,270,1,140.54,0,0,0.9999999965313835
15389,172,1,500.0,0,0,0.9999999366240051
15392,5,4,1535.53,1,7,0.999912698311852
15393,16,2,231.86,0,4,0.9999998693668092
15394,10,4,2183.54,1,7,0.9999373801527356
15395,326,1,107.45,0,0,0.9999999977810154
15396,113,1,288.18,0,0,0.9999999857617499
15397,290,1,94.0,0,0,0.9999999982258005
15398,16,2,1345.53,1,4,0.9999986281449373
15399,1,3,815.77,1,3,0.999985963343246
15400,92,5,716.2,0,2,0.9991545067765523
15402,149,2,626.77,0,4,0.9999993630752523
15405,189,1,349.1,0,0,0.9999999754454748
15406,31,2,510.71000000000004,0,4,0.9999994319149758
15407,34,4,1056.44,1,7,0.9998905061147529
15408,264,1,267.18,0,0,0.9999999866762956
15410,84,8,3450.84,1,5,0.6713132241671408
15411,26,4,1358.88,1,7,0.999891024864402
15412,171,1,190.53,0,0,0.9999999940027351
15414,10,3,774.9000000000001,1,3,0.9999830287412717
15415,313,1,572.8100000000001,0,0,0.9999999000061283
15416,65,4,3984.32,1,7,0.9998648097796883
15417,85,1,508.8,0,0,0.9999999412228422
15419,25,1,135.86,0,0,0.9999999980260523
15421,59,4,950.36,0,7,0.9999090244995908
15422,323,2,97.7,0,4,0.999999921830739
15423,38,1,43.5,0,0,0.999999999590846
15424,254,2,383.34,0,4,0.9999997156660356
15426,19,5,1447.39,1,2,0.9990249066345819
15427,33,3,1483.14,1,3,0.999987978426856
15428,15,1,93.78,0,0,0.9999999992015836
15429,27,2,397.35,0,4,0.9999995820164099
15432,23,1,171.19,0,0,0.999999996805633
15433,214,2,533.3,0,4,0.9999995223537165
15434,8,5,1041.48,1,2,0.9990544506758042
15435,22,1,149.29,0,0,0.9999999976597551
15436,12,3,1122.53,1,3,0.9999851255641661
15437,262,1,200.16,0,0,0.9999999929959369
15438,131,1,156.57999999999998,0,0,0.9999999961526429
15440,55,3,383.68,0,3,0.9999951969658232
15442,249,1,594.0,0,0,0.9999998907405125
15443,2,7,3236.91,1,5,0.8360095560808452
15444,9,2,1418.26,1,4,0.9999989136604318
15445,264,1,113.5,0,0,0.9999999976311988
15447,331,1,155.17,0,0,0.9999999957291692
15448,313,1,494.64,0,0,0.999999934497405
15449,26,3,974.52,1,3,0.9999847745506917
15450,30,1,429.84,0,0,0.9999999717421866
15452,30,3,538.73,0,3,0.9999890856568914
15453,2,7,1388.37,1,5,0.73383759757087
15454,362,1,179.1,0,0,0.9999999942860325
15456,283,3,447.22,0,3,0.9999969047011684
15457,262,1,237.07,0,0,0.9999999898652696
15458,25,1,161.64,0,0,0.9999999971294864
15460,354,1,216.76,0,0,0.9999999914785924
15462,94,3,234.6,0,3,0.999998814841343
15463,29,1,126.14,0,0,0.9999999982378793
15464,338,1,1048.85,0,0,0.9999993029813627
15465,20,18,7354.62,1,1,0.932132392519156
15466,85,1,334.53,0,0,0.9999999806237494
15467,9,3,524.88,1,3,0.9999870624580883
15468,51,2,467.51,0,4,0.9999994887433338
15469,50,2,538.55,0,4,0.999999401826228
15471,2,1,469.48,0,0,0.9999999859200344
15472,113,1,371.56,0,0,0.9999999733892982
15473,14,7,1771.2,1,5,0.7663055620163106
15475,77,1,454.10999999999996,0,0,0.9999999581013626
15478,40,2,1441.42,0,4,0.9999974158404309
15480,116,1,905.5,0,0,0.9999996247476102
15482,16,12,11054.96,1,1,0.6793989504608532
15483,161,4,233.81,0,7,0.9999935434576932
15484,1,4,3594.31,1,7,0.9999860953272699
15485,30,3,2575.0,1,3,0.9999811846558029
15488,93,1,91.32000000000001,0,0,0.9999999986339532
15489,23,3,1134.28,1,3,0.9999855866794132
15491,95,6,3100.09,1,5,0.8963397071290358
15492,28,2,659.4599999999999,0,4,0.9999993097698143
15493,33,5,2001.8,1,2,0.999119087082019
15494,21,2,1299.23,1,4,0.9999985396716764
15497,18,2,1262.2,1,4,0.9999987407577199
15498,3,27,13316.4,1,1,0.7265987956022438
15500,8,4,1131.56,1,7,0.9998835577758355
15502,16,12,10384.93,1,1,0.7486665266189017
15503,363,1,147.09,0,0,0.9999999961123325
15504,81,1,52.83,0,0,0.9999999993575226
15505,53,5,3610.96,1,2,0.9992069123042409
15506,23,3,979.26,1,3,0.9999845514441604
15507,172,1,492.36,0,0,0.9999999393222657
15508,189,6,1000.27,0,5,0.9293732789092125
15510,331,1,250.0,0,0,0.9999999883524211
15511,12,5,909.23,1,2,0.9990432715315261
15512,156,2,121.0,0,4,0.999999930032409
15513,33,19,14758.220000000001,1,1,0.6288550469600088
15514,12,11,4139.46,1,1,0.9856140846166593
15516,45,3,62.43,0,3,0.999998762563719
15517,233,1,267.03,0,0,0.999999986855459
15518,64,8,1942.45,1,5,0.6179628292223524
15520,2,1,343.5,0,0,0.9999999918473084
15521,40,8,3000.2,1,5,0.5857985901898637
15522,33,2,398.84,0,4,0.9999995791352319
15523,84,1,412.01000000000005,0,0,0.999999967123936
15524,25,1,440.0,0,0,0.9999999715892214
15525,2,3,825.92,1,3,0.9999846350117273
15526,33,2,148.44,0,4,0.9999999493619995
15527,19,8,2429.78,1,5,0.5061006379270021
15528,254,1,229.33,0,0,0.999999990616284
15529,23,11,3995.23,1,1,0.9814859726818096
15530,22,4,1502.35,1,7,0.9998965559823458
15531,8,2,2007.44,1,4,0.9999969772774272
15532,25,4,1580.93,1,7,0.9999012329546987
15533,19,3,807.57,1,3,0.9999838547753088
15535,173,4,536.4,0,7,0.9999741717192931
15537,163,1,110.92,0,0,0.9999999978852689
15539,7,1,538.46,0,0,0.9999999692183927
15540,11,1,213.3,0,0,0.9999999955325363
15541,114,1,85.13000000000001,0,0,0.9999999987096584
15543,288,1,127.86,0,0,0.9999999970581004
15544,9,9,3546.71,1,1,0.8715085522149293
15545,54,2,292.71999999999997,0,4,0.9999997624431878
15547,7,14,4954.84,1,1,0.9838886005108328
15549,77,3,1693.26,0,3,0.9999878557373256
15550,4,4,575.63,1,7,0.9999262585643598
15551,37,1,436.06,0,0,0.9999999688122818
15552,217,1,90.12,0,0,0.9999999984037182
15553,60,1,437.23,0,0,0.9999999643149013
15554,278,1,217.2,0,0,0.9999999916023912
15555,12,16,4805.17,1,1,0.9720330863528719
15556,24,1,279.77,0,0,0.9999999904698869
15557,29,1,473.65000000000003,0,0,0.9999999637933914
15561,12,4,800.59,1,7,0.9998902040053463
15562,352,1,134.55,0,0,0.9999999967102444
15563,22,4,1400.44,1,7,0.9998914751705644
15565,50,2,173.16,0,4,0.9999999233981753
15567,19,1,186.01,0,0,0.9999999963183028
15568,3,3,758.29,1,3,0.9999837565239331
15569,104,5,1375.71,1,2,0.9991896723530383
15570,7,12,4165.52,1,1,0.9890469575109944
15571,12,4,650.4300000000001,1,7,0.9999102360364912
15572,5,7,2552.86,1,5,0.7788964360702424
15573,32,2,607.45,0,4,0.9999993402919962
15574,178,4,702.25,0,7,0.9999601668767159
15576,38,1,940.6700000000001,0,0,0.999999671696629
15577,151,3,258.88,0,3,0.9999987083179853
15578,162,1,127.1,0,0,0.9999999973179801
15579,69,2,348.6,0,4,0.9999996779812056
15581,121,13,3679.9700000000003,1,1,0.9545189468408762
15582,25,3,682.9100000000001,0,3,0.9999855566748853
15584,24,4,725.11,1,7,0.9999066012733705
15585,177,1,455.3,0,0,0.9999999510060097
15587,50,4,913.6800000000001,1,7,0.9999060363719336
15589,256,3,478.53000000000003,0,3,0.9999963058479651
15592,47,1,388.58,0,0,0.9999999753374457
15593,71,1,199.8,0,0,0.9999999942848685
15594,16,5,1771.78,1,2,0.9990704380262015
15596,101,5,1406.59,1,2,0.9991870144240038
15597,35,1,324.57,0,0,0.9999999852885422
15598,53,1,240.68,0,0,0.9999999918691995
15599,27,2,761.74,0,4,0.9999992444359059
15601,11,14,6776.56,1,1,0.9649721539229106
15602,8,9,1297.8700000000001,1,1,0.8553514048885467
15603,79,1,48.480000000000004,0,0,0.999999999416546
15604,52,1,216.39,0,0,0.9999999936105239
15605,36,5,1198.23,1,2,0.9990372786590256
15606,61,9,2920.16,1,1,0.809023613863716
15607,337,1,104.76,0,0,0.9999999978621759
15608,28,4,1093.68,1,7,0.9998862834651667
15609,184,1,298.48,0,0,0.9999999833575682
15610,52,1,112.46000000000001,0,0,0.9999999983363983
15611,10,13,1591.45,1,1,0.9556195519889236
15612,36,2,195.15,0,4,0.9999999061852263
15615,10,23,10399.74,1,1,0.836040056807498
15618,33,4,776.851,1,7,0.9999066670849983
15619,11,1,336.40000000000003,0,0,0.9999999883166013
15620,57,3,1553.18,1,3,0.9999881612189275
15621,4,4,1293.03,1,7,0.9999027061155561
15622,43,9,3709.56,1,1,0.805441341871211
15623,141,1,301.03,0,0,0.9999999836301311
15624,117,4,588.13,0,7,0.9999615334616966
15625,104,4,1534.26,0,7,0.9999245217663532
15626,75,2,675.8,0,4,0.9999992587174255
15628,5,9,2870.2400000000002,1,1,0.9012620661501956
15630,45,2,1186.35,0,4,0.9999983801311024
15632,16,8,3285.31,1,5,0.5504418549141066
15634,17,1,243.55,0,0,0.9999999935049169
15636,90,2,724.76,0,4,0.9999992007388246
15637,53,1,223.36,0,0,0.9999999931184136
15639,134,1,425.32,0,0,0.9999999609499465
15640,4,15,12515.66,1,1,0.8147246609821902
15641,105,4,1887.2,1,7,0.9999314062088195
15643,192,3,664.0,0,3,0.9999931726434408
15644,166,4,813.0,0,7,0.9999502669492049
15645,19,1,612.01,0,0,0.9999999347373228
15646,158,3,447.64000000000004,0,3,0.9999958018218315
15648,204,2,657.35,0,4,0.9999993591009442
15649,336,2,816.0,0,4,0.9999991913471985
15651,37,3,646.3,0,3,0.9999873794431484
15652,91,1,337.74,0,0,0.9999999798955421
15653,93,2,877.4399999999999,0,4,0.9999989588887932
15654,9,2,922.53,1,4,0.999999409602965
15655,243,1,560.67,0,0,0.9999999081111672
15656,45,4,748.5,0,7,0.9999176532722482
15657,23,1,30.0,0,0,0.9999999997519623
15658,190,5,1024.1000000000001,0,2,0.9992757041365113
15659,44,1,306.45,0,0,0.9999999864147284
15660,25,9,1600.86,1,1,0.8326570836418594
15661,317,2,309.8,0,4,0.9999998085568168
15663,106,1,138.14,0,0,0.9999999971049549
15664,51,1,386.43,0,0,0.9999999751792056
15665,168,2,2242.01,0,4,0.9999853586860261
15667,40,1,301.32,0,0,0.9999999872321199
15668,218,1,76.32000000000001,0,0,0.999999998737966
15669,40,4,684.34,0,7,0.9999231028006644
15670,297,1,173.05,0,0,0.9999999947561329
15671,19,7,2657.13,1,5,0.8057525153378056
15673,88,4,2881.02,1,7,0.9999281820786602
15674,73,5,2446.6,1,2,0.999237158931333
15675,81,3,323.69,0,3,0.9999972567133582
15676,19,3,3435.76,1,3,0.9999639510548453
15677,49,1,657.23,0,0,0.999999890251271
15678,53,1,352.7,0,0,0.9999999800799897
15679,24,4,781.28,1,7,0.9998996347802259
15680,9,3,1333.68,1,3,0.9999875836754935
15681,25,5,1426.16,1,2,0.9990286945001464
15683,117,1,193.75,0,0,0.999999994137748
15687,9,9,2993.1,1,1,0.8886863265725321
15689,120,2,254.1,0,4,0.9999998326137753
15690,4,2,239.76,0,4,0.9999998972749929
15691,252,1,136.8,0,0,0.9999999967271034
15692,28,1,191.04,0,0,0.9999999957513057
15694,1,14,6479.4,1,1,0.9863689222406433
15695,267,2,409.98,0,4,0.9999996905413181
15696,33,8,2736.46,1,5,0.5574783092050062
15699,18,1,309.65,0,0,0.9999999888832618
15700,172,2,696.68,0,4,0.9999992833102357
15701,2,4,1542.14,1,7,0.9999315685265222
15703,265,1,211.5,0,0,0.9999999921087999
15704,140,4,2293.62,1,7,0.9999388872109918
15705,201,1,143.1,0,0,0.9999999965447341
15706,64,4,1060.56,0,7,0.999907647611295
15707,35,4,945.58,1,7,0.9998947044264949
15708,41,7,3364.2400000000002,1,5,0.8617784530674573
15709,284,1,133.25,0,0,0.999999996836646
15712,9,5,1072.3600000000001,1,2,0.9990415990965539
15713,143,2,356.7,0,4,0.9999997045632744
15714,12,2,330.88,0,4,0.9999997143569209
15716,146,4,1118.81,0,7,0.9999337342361874
15717,234,1,150.3,0,0,0.999999996128234
15719,33,13,5045.61,1,1,0.9689767505216621
15720,24,1,598.73,0,0,0.9999999336645042
15721,12,1,507.08,0,0,0.9999999678064683
15722,36,5,2222.56,1,2,0.9991521660574626
15723,365,1,203.1,0,0,0.9999999925752281
15724,201,2,218.25,0,4,0.9999998771105567
15725,15,1,415.25,0,0,0.9999999791802832
15727,17,7,5178.96,1,5,0.9209385999091309
15729,213,1,85.0,0,0,0.999999998539383
15730,66,3,1120.88,0,3,0.9999876479909796
15732,212,2,294.12,0,4,0.9999998038358809
15733,283,1,162.3,0,0,0.9999999954068786
15734,115,2,1339.45,0,4,0.9999972966504554
15737,15,8,1205.1200000000001,1,5,0.58338962437887
15738,19,16,4812.42,1,1,0.9653625970871462
15739,66,1,449.12,0,0,0.9999999607507281
15740,49,1,154.88,0,0,0.9999999969277438
15743,16,4,784.46,1,7,0.999893691609799
15744,78,1,34.8,0,0,0.9999999995636865
15745,19,4,1094.59,1,7,0.9998811999756279
15746,134,1,196.88,0,0,0.9999999937981285
15747,13,3,974.04,1,3,0.9999837969166306
15748,40,1,149.31,0,0,0.9999999972877376
15749,235,3,44534.3,1,6,0.9667354715288796
15750,3,8,2465.48,1,1,0.5557159937069417
15752,40,7,2637.38,1,5,0.8289367907837374
15753,305,1,79.2,0,0,0.9999999986041588
15754,51,3,458.57,0,3,0.9999928577431099
15755,10,6,2364.25,1,5,0.8233136616256539
15756,61,4,532.96,0,7,0.9999559458399857
15757,66,2,714.42,0,4,0.999999213581929
15758,25,1,205.25,0,0,0.9999999951461347
15759,218,3,253.04,0,3,0.9999988892727021
15762,65,2,583.75,0,4,0.9999993586797769
15763,32,2,1086.92,0,4,0.999998797065775
15764,88,6,3279.97,1,5,0.9005485177619771
15766,64,1,315.06,0,0,0.9999999842086319
15768,116,3,621.8299999999999,0,3,0.9999919483784052
15769,7,26,56252.72,1,6,0.9982717191915949
15773,6,1,635.6800000000001,0,0,0.9999999536894952
15774,69,1,270.8,0,0,0.9999999887699618
15775,245,1,104.9,0,0,0.9999999979409173
15776,133,1,241.62,0,0,0.9999999902788659
15777,241,4,1047.11,0,7,0.9999513363742364
15780,184,3,475.28000000000003,0,3,0.9999956567190159
15781,25,3,345.46,0,3,0.9999952127227587
15782,10,3,2614.7400000000002,1,3,0.9999880025546004
15783,11,1,246.3,0,0,0.999999993928377
15785,33,5,2328.9700000000003,1,2,0.9991590500464037
15786,46,3,4932.2,1,3,0.9998060050732022
15787,26,3,948.05,1,3,0.9999846705417361
15789,358,1,351.3,0,0,0.9999999735202957
15790,10,1,220.85,0,0,0.9999999952674545
15791,44,2,1612.69,0,4,0.9999962272177529
15793,15,3,965.61,1,3,0.999983856135068
15795,150,1,610.01,0,0,0.9999998889153572
15796,1,8,2711.56,1,1,0.5357860735670731
15797,113,4,2207.4,1,7,0.9999361434702447
15799,76,3,884.14,0,3,0.9999880527783106
15800,107,2,699.08,0,4,0.9999992412750781
15801,46,3,1063.95,0,3,0.9999865138603119
15802,143,1,451.42,0,0,0.9999999536219131
15803,51,1,415.82000000000005,0,0,0.9999999700004616
15804,1,13,4206.39,1,1,0.994297476231901
15805,23,17,5528.4800000000005,1,1,0.9517082527893146
15806,46,3,784.58,0,3,0.9999866034193988
15807,50,3,903.9,0,3,0.9999864992512649
15808,306,4,3734.9700000000003,0,7,0.9998754858406174
15809,36,5,515.77,1,2,0.9990989965585899
15810,79,4,1391.98,1,7,0.9999144830581824
15811,22,6,2218.62,1,5,0.8236839835351175
15812,107,5,1801.14,1,2,0.9992336443809501
15813,208,2,1303.9099999999999,0,4,0.9999974729690062
15814,17,4,1945.33,1,7,0.9999208632911233
15815,64,5,2100.6,1,2,0.9991912215232012
15819,49,4,1905.45,1,7,0.9999208070904643
15820,320,1,206.98,0,0,0.9999999923425222
15821,44,2,570.96,0,4,0.9999993660983428
15822,3,2,885.47,1,4,0.9999996483746506
15823,372,1,15.0,0,0,0.9999999995441815
15825,172,1,532.94,0,0,0.9999999239311113
15826,56,3,1654.31,1,3,0.9999880382792191
15827,73,14,1836.0900000000001,1,1,0.852773966368504
15829,99,2,636.14,0,4,0.9999993173893891
15830,38,1,576.0,0,0,0.9999999315116469
15831,58,3,801.76,0,3,0.999987365732216
15832,254,1,836.79,0,0,0.999999680129955
15834,70,4,2233.75,1,7,0.999931635445085
15835,44,4,954.09,1,7,0.9999002120586417
15836,50,1,137.37,0,0,0.9999999975837248
15837,65,1,391.98,0,0,0.9999999727172665
15838,11,19,33643.08,1,6,0.9825220204624018
15839,33,3,1048.49,1,3,0.9999856440873629
15840,59,2,355.56,0,4,0.9999996610668088
15841,73,4,1224.06,1,7,0.9999102953261088
15843,304,1,118.95000000000002,0,0,0.9999999973909328
15844,46,1,130.73999999999998,0,0,0.9999999978558716
15845,18,8,3711.77,1,5,0.5923169506047705
15847,38,2,389.27,0,4,0.9999995954673052
15850,19,2,238.85,0,4,0.9999998554028624
15852,187,2,160.71,0,4,0.9999999150155866
15853,52,1,110.8,0,0,0.9999999983807641
15854,4,12,2974.65,1,1,0.9933299736112925
15855,137,5,712.24,0,2,0.9991984411628946
15856,4,27,16387.57,1,1,0.6092366144077808
15857,19,1,297.0,0,0,0.9999999897245533
15858,16,5,1438.85,1,2,0.9990250991418906
15860,41,8,977.21,1,5,0.7584952400416456
15861,12,8,3165.36,1,5,0.5286933546966395
15862,8,4,832.88,1,7,0.9998880998036664
15863,26,2,68.84,0,4,0.9999999721158279
15864,22,6,1936.3200000000002,1,5,0.8097810957733226
15865,41,3,895.13,0,3,0.9999858456369156
15866,101,1,230.53,0,0,0.9999999916387732
15867,5,15,3812.64,1,1,0.985298410239914
15869,277,2,149.64,0,4,0.9999999177636013
15870,33,1,354.09000000000003,0,0,0.9999999821573781
15872,15,2,360.93,0,4,0.999999655597996
15874,64,7,4405.88,1,5,0.9080814597195321
15877,2,2,493.28,1,4,0.9999997118832613
15880,369,1,343.28000000000003,0,0,0.9999999749737677
15881,312,5,501.39000000000004,0,2,0.9991616309947222
15882,199,4,516.36,0,7,0.9999780488253844
15883,2,2,396.48,1,4,0.9999997689332254
15885,93,3,379.35,0,3,0.9999962049748656
15886,60,1,181.09,0,0,0.9999999955318821
15888,81,1,168.31,0,0,0.9999999959270727
15889,157,2,446.87,0,4,0.9999995939666217
15891,227,1,524.52,0,0,0.9999999248098465
15894,253,2,263.55,0,4,0.9999998419842895
15895,150,1,179.17,0,0,0.9999999948263625
15897,194,2,222.05,0,4,0.9999998734486719
15898,1,5,1388.88,1,2,0.9993305969986719
15899,369,1,56.25,0,0,0.9999999990571435
15900,24,1,351.11,0,0,0.9999999839728161
15901,17,3,363.88,0,3,0.999994034852399
15903,10,7,5126.76,1,5,0.9217354487307372
15904,8,1,164.68,0,0,0.9999999976373246
15906,20,7,1567.69,1,5,0.7862512568135398
15907,4,3,967.45,1,3,0.9999844431140918
15909,174,1,191.94,0,0,0.9999999938940158
15910,1,8,1232.18,1,1,0.5445492356243127
15912,178,2,264.62,0,4,0.9999998297541909
15916,16,8,1528.09,1,5,0.5229010496465062
15917,248,1,123.1,0,0,0.9999999972984916
15918,191,2,334.23,0,4,0.9999997517484933
15919,20,2,639.89,0,4,0.9999993541725039
15920,154,4,167.5,0,7,0.9999922693035411
15921,173,1,336.03000000000003,0,0,0.9999999779403421
15922,373,1,369.5,0,0,0.99999996980833
15923,373,1,127.08,0,0,0.9999999970138136
15925,194,1,207.15,0,0,0.9999999927108219
15930,67,1,426.63,0,0,0.9999999656928936
15932,4,8,2495.87,1,1,0.5495126061514976
15933,21,3,1107.46,1,3,0.9999852745555504
15935,239,2,416.86,0,4,0.9999996718422667
15937,64,1,145.35,0,0,0.999999997130316
15938,112,5,404.58,0,2,0.9989834932255427
15939,90,15,6115.01,1,1,0.9287488952709309
15940,311,1,35.8,0,0,0.9999999993847694
15942,134,1,337.44,0,0,0.999999978527293
15944,277,1,325.1,0,0,0.9999999785910638
15945,365,1,181.0,0,0,0.9999999941585189
15947,83,1,1708.24,0,0,0.9999964718659655
15948,8,2,955.24,1,4,0.9999994316916759
15949,17,2,364.72,0,4,0.9999996446284422
15950,32,4,1765.51,1,7,0.9999117537995147
15951,9,2,708.22,1,4,0.9999994465675351
15952,34,4,806.57,1,7,0.9999042215900426
15953,15,8,1659.3799999999999,1,5,0.5031359934367656
15955,24,14,4416.26,1,1,0.9742718619679311
15957,32,1,428.89,0,0,0.9999999713649843
15958,74,1,104.35,0,0,0.9999999983978918
15963,20,2,470.76,0,4,0.9999994906771441
15965,17,4,845.64,1,7,0.9998885553583874
15967,23,2,418.83,0,4,0.9999995527321347
15969,3,3,666.1,1,3,0.9999842601572735
15970,304,1,314.1,0,0,0.9999999801757797
15971,18,12,4199.85,1,1,0.9826794419924374
15973,367,1,307.82000000000005,0,0,0.999999980885349
15974,39,7,3442.15,1,5,0.8640559910594007
15975,84,1,371.01,0,0,0.9999999749496492
15976,165,2,430.94,0,4,0.999999618913116
15977,17,2,1054.73,1,4,0.9999991146007988
15978,77,1,1098.78,0,0,0.9999993249802817
15980,89,3,2398.86,1,3,0.9999788448407784
15981,25,8,3408.48,1,5,0.5826106924394483
15983,22,4,1475.02,1,7,0.9998951446441282
15984,3,10,2837.67,1,1,0.9892076166716266
15985,123,2,1142.42,0,4,0.9999982034905334
15986,30,1,168.12,0,0,0.9999999967372695
15987,12,7,1451.28,1,5,0.7705925131347036
15988,19,1,158.03,0,0,0.999999997437949
15990,44,2,792.11,0,4,0.9999991528864931
15992,4,1,41.989999999999995,0,0,0.9999999998613727
15993,9,7,2797.57,1,5,0.8003863727224048
15994,55,1,427.07,0,0,0.9999999671948104
15996,88,6,1060.68,1,5,0.8914927780237817
15998,37,5,3089.97,1,2,0.9992078922169727
16000,3,3,12393.7,1,3,0.9970079486269241
16003,30,5,2735.37,1,2,0.9991887111797392
16005,12,4,615.39,1,7,0.9999165289009306
16006,211,1,101.4,0,0,0.9999999980935832
16007,48,4,1701.94,1,7,0.9999131729794478
16008,24,3,478.78,0,3,0.9999903380978341
16009,22,4,992.71,1,7,0.9998839725202766
16010,246,3,407.5,0,3,0.9999972139533729
16011,8,16,3362.71,1,1,0.9725571185739426
16012,35,3,1415.29,1,3,0.9999877250707789
16013,4,47,37130.6,1,6,0.9871079722756531
16014,38,3,662.38,0,3,0.9999872123713673
16015,4,3,705.39,1,3,0.9999835807709535
16016,3,8,1508.76,1,1,0.5618016367888607
16017,47,1,211.88,0,0,0.9999999940292996
16018,39,2,408.90000000000003,0,4,0.9999995653131662
16019,47,9,3786.2400000000002,1,1,0.79638900117085
16020,17,3,851.01,1,3,0.9999835963354896
16022,260,1,628.28,0,0,0.9999998701455968
16023,46,3,719.81,0,3,0.9999871551157331
16024,12,1,251.24,0,0,0.9999999935554302
16025,30,1,439.65999999999997,0,0,0.9999999700200504
16026,43,1,236.09,0,0,0.9999999925523784
16027,92,6,934.62,1,5,0.9092566762822054
16029,39,63,81024.84,1,6,0.9998892956319827
16030,310,1,331.24,0,0,0.9999999773703998
16031,92,2,548.94,0,4,0.9999994178647424
16033,6,20,8816.4,1,1,0.92750861446011
16034,196,3,437.7,0,3,0.9999963921966144
16036,87,2,758.92,0,4,0.9999991536926374
16037,270,3,855.02,0,3,0.9999929006220707
16038,8,3,471.78000000000003,1,3,0.999988809577478
16040,65,3,1313.55,0,3,0.9999880642757571
16041,31,3,3166.4,1,3,0.9999657339010526
16042,22,5,1197.27,1,2,0.9990103466387111
16043,38,4,773.99,1,7,0.9999103767442649
16045,120,4,1340.7,0,7,0.9999262055722611
16048,373,2,256.44,0,4,0.9999998617125656
16049,40,3,1111.79,0,3,0.9999863775601634
16050,174,1,137.9,0,0,0.9999999968462001
16052,54,1,362.06,0,0,0.9999999786459381
16053,33,2,1511.95,0,4,0.9999972485628634
16054,145,1,783.9,0,0,0.9999997580903819
16055,221,1,134.8,0,0,0.999999996868286
16056,45,1,664.85,0,0,0.9999998889281634
16057,16,7,2263.12,1,5,0.7816295430029282
16059,66,6,1459.8600000000001,1,5,0.8485706149523623
